id,ingestion_date,link,date,post_message,like,comments,saved,share,engagement,video_views,reach,impression,type,username
8495879833,25 May 2023,https://www.instagram.com/p/Cneas5DvsQL/,1/16/23 12:00,Pilih ekspresi Bu-yeon yang paling menggambarkan hari Senin kamu.,"13,768",135,196,31,"14,130","2,348","2,809,452","5,562,715",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CneT0qZL4v4/,1/16/23 11:00,"Abis baca kisi-kisi ini, langsung pencet ?? biar nggak kelupaan nonton JUNG_E hari Jumat, 20 Januari.","3,570",30,153,154,"3,907","1,384","275,653","407,966",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cnd_RWyPSgr/,1/16/23 8:00,Nge-spill rahasia di depan yang punya emang ada banget keseruannya.,"5,051",18,40,4,"5,113","2,216","1,105,671","1,780,130",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CndxmuiPueG/,1/16/23 6:01,Momen kerecehan Yuli yang bisa bikin Mas Gilang ketawa-ketawa ??,"23,597",645,4,181,"24,427","1,735","2,992,392","3,979,881",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CndjvF-PN5z/,1/16/23 4:00,Senangnya bisa menjalani hidup dengan damai.,"35,567",227,13,43,"35,850","1,435","6,645,581","8,041,153",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CndWAs5vHN_/,1/16/23 2:00,"Kim Ok-vin jadi pengacara yang terlibat hubungan benci tapi cinta sama Yoo Teo yang jadi seorang aktor penuh pesona. Love to Hate You, tayang tanggal 10 Februari!","1,579",13,177,70,"1,839","1,565","296,103","535,946",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CncDs2zMHuV/,1/15/23 14:01,"Ngenalin pacar ke ortu emang bikin degdegser, dan apalagi kalo background-nya beda. Tonton cerita Jonah Hill dan Lauren London di film You People, tayang 27 Januari!","3,803",29,50,65,"3,947",0,"674,542","1,045,540",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cnb15qkShAH/,1/15/23 12:00,Ketika para karakter Emily in Paris jadi batu permata dan kristal ?? Sama-sama bersinar ✨,"8,671",32,32,165,"8,900",0,"1,213,782","2,281,910",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnboND_uNzx/,1/15/23 10:00,Aoy yang awalnya cuma jalanin restoran mi lokal keluarga tiba-tiba dapet tawaran masuk ke tim chef nomor satu Thailand. Film Hunger tayang bulan April.,"10,644",86,44,197,"10,971","1,012","1,563,116","2,329,043",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnbabafsZgR/,1/15/23 8:00,"Dari produser F1: Drive to Survive, hadirlah dokumenter tentang perjalanan para petenis terbaik dunia saat bersaing dalam Grand Slam. Serial dokumenter Break Point udah tayang!","1,181",2,67,157,"1,407",0,"239,035","408,750",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnbMwtvgcAY/,1/15/23 6:00,Suara hati kamu udah diwakili Kyuma nih.,"7,353",113,19,29,"7,514",0,"685,051","1,267,344",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cna--DyrkCx/,1/15/23 4:00,Si panda gemoy kembali! Kali ini Po bareng para Ksatria Naga berkeliling dunia buat mencari senjata legendaris. Kung Fu Panda: The Dragon Knight Season 2 udah tayang!,"5,724",24,86,61,"5,895",0,"454,092","862,775",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnZRMgDvgTY/,1/14/23 12:01,"Siapa yang nggak patah hati pas doggo kesayangannya hilang? ?? Berdasarkan kisah nyata, tonton petualangan mengharukan ini di Dog Gone sekarang ??","3,702",61,42,69,"3,874",0,"630,300","1,008,480",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnZDXN1Pq-A/,1/14/23 10:00,"K-drama baru yang bikin senyum-senyum tipis, liat romansa seorang ibu dengan guru kursus matematika. Crash Course in Romance, tayang malam ini!","12,589",136,76,195,"12,996",0,"2,136,023","4,079,804",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnY1nYsDU-c/,1/14/23 8:00,Kehidupan Raja Keriting pas masih suka pake baju ????,"3,297",101,85,85,"3,568","1,206","251,725","468,209",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnYn4QaNHAB/,1/14/23 6:00,Ini dia namanya ?? GIRL POWER ??,"3,695",40,36,33,"3,804","1,343","860,006","1,367,410",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnYaKTks536/,1/14/23 4:00,ₕ ₑ ₕ ₑ,"4,166",59,184,8,"4,417",0,"332,335","598,203",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnW6Ez1P6Gm/,1/13/23 14:00,Lab Kronoid bakal melakukan eksperimen kloning otak buat menciptakan petempur A.I. seminggu lagi. JUNG_E tayang 20 Januari!,"4,154",21,162,85,"4,422","1,025","663,671","1,121,604",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnWsXKDvsyO/,1/13/23 12:00,"Buat yang baru mau nonton, hati-hati ya emosinya terkuras liat konflik antara Ambar - Gilang - Yuli.","9,891",205,116,177,"10,389",0,"1,596,478","2,458,576",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnWelYePNj_/,1/13/23 10:00,Menyapa dengan santuy ??,"10,701",76,151,139,"11,067",0,"2,106,493","3,581,038",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnWQ23Uvm5i/,1/13/23 8:00,Kalian mau liat Dong-eun main Go lagi sama Yeo-jeong atau Dong-yeong?,"8,433",159,102,6,"8,700",0,"438,219","556,538",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnWDFpSvYjA/,1/13/23 6:00,Aku makin panik pas nggak ketemu-ketemu rest areanya.,"5,625",63,103,15,"5,806","1,594","792,125","1,338,691",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnV1XfPPY21/,1/13/23 4:00,Lagu yang powerful dari Matilda ????,"1,421",11,135,52,"1,619","1,785","561,710","769,543",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnVnr9ev9pP/,1/13/23 2:01,"Kazuya Hikizuri akan jadi medium roh kalian. Udah pada siap nonton Junji Ito Maniac: Japanese Tales of the Macabre, tanggal 19 Januari?","13,821",168,139,150,"14,278","1,410","2,645,601","3,545,105",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnUVTwgPv_R/,1/12/23 14:01,"Aksi heroiknya sempet viral, tapi tau-tau Kai jadi buron karena dugaan kasus pembunuhan seorang pria di New Jersey. Tonton kisah selengkapnya di dokumenter The Hatchet Wielding Hitchhiker sekarang!","3,639",11,95,17,"3,762","1,439","979,450","1,753,216",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnUHevrPqHA/,1/12/23 12:00,Tutorial melukis pake alat lukis dan semangat 2 miliar ala Piko.,"4,443",18,116,107,"4,684",0,"672,107","1,108,977",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnT5z0yvqjw/,1/12/23 10:00,Jangan lupakan slide terakhir yang wajib dipantau juga selain gengnya Yeon-jin ??,"12,890",377,175,76,"13,518",0,"1,206,482","2,099,279",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnTsLrUvWhG/,1/12/23 8:01,"Niatnya berangkat ke Kyoto mau jadi maiko, tapi ternyata Kiyo nemuin bakat lain: memasak ??‍?? The Makanai: Cooking for the Maiko House udah tayang!","4,677",27,123,65,"4,892",0,"861,726","1,370,144",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnTeVlPrm7c/,1/12/23 6:00,"FOTO SIAPA TUH??? Tungguin Chun Woo-hee dan Im Si-wan di film Unlocked, tayang 17 Februari!","15,487",139,161,7,"15,794",0,"1,558,078","3,022,671",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnTQlwqOBXX/,1/12/23 4:00,"Drama rumah tangga Ambar dan Gilang yang diwarnai kehadiran Yuli di film Noktah Merah Perkawinan, udah bisa ditonton di Netflix!","19,160",452,80,138,"19,830","1,557","2,911,196","5,298,377",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnTJx8APLXt/,1/12/23 3:01,"Reputasi Laras (shenacinnamon) sebagai murid pintar di SMA terancam begitu blog fantasi rahasianya tentang David (mahiraemir) bocor ke satu sekolah ?? Film Dear David, tayang 9 Februari hanya di Netflix!","22,170",327,31,99,"22,627",0,"1,288,608","1,649,418",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnRwfr2uNws/,1/11/23 14:01,"Dari yang awalnya mencari tahu penyebab kematian misterius suaminya, Blum malah menemukan fakta lain dari kotanya ?? Yang suka thriller mystery, tonton serial Woman of the Dead sekarang!","3,044",35,87,172,"3,338","1,021","839,139","1,653,104",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnRiwdSrLeU/,1/11/23 12:00,Kasih tepuk tangan banyak-banyak buat para cast dan semua orang di balik layar yang udah totalitas buat Alice in Borderland Season 2 ??,"23,393",339,200,125,"24,057",0,"3,430,528","4,185,244",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnRU_TzLUwr/,1/11/23 10:00,"Yang chatnya belum dibales sama crush, mungkin harus nunggu 8 tahun dulu ??","12,994",238,40,140,"13,412","1,164","1,354,331","2,410,709",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnRHUvfPe_k/,1/11/23 8:00,Ayo kita Ikutan tegang dan seru liat rencana dan aksi-aksi perampokan di judul-judul ini!,"20,721",198,101,41,"21,061",0,"1,263,871","2,072,748",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnQ5lMuOB8X/,1/11/23 6:01,"Mau jadi dokter dan pegawai bank, Yeon-seok udah dermawan dari dulu ??","3,720",61,38,181,"4,000",0,"458,760","825,768",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnQr2N1PstR/,1/11/23 4:00,Post apresiasi buat cewek-cewek jagoan favorit aku di Alice in Borderland Season 2 ??,"24,183",468,163,192,"25,006",0,"1,915,460","3,122,200",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnQeBhePA6k/,1/11/23 2:00,"Sobat-sobat gampang kecengklak, siap ya jadi tim hore buat 100 kontestan di kompetisi adu kuat-kuatan ini. Physical: 100 tayang 24 Januari! ??️??","2,344",13,28,126,"2,511",0,"174,263","277,078",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnPLpeePzMN/,1/10/23 14:00,Bakal ketemu lagi kita sama anak-anak The Pogue ?? Outer Banks Season 3 tayang 23 Februari!,"3,932",50,165,127,"4,274",0,"663,368","849,111",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnO98hBBc-6/,1/10/23 12:00,"Dimohon rasa dendamnya disimpen dulu, karena di balik layarnya mereka se-bestie itu ges.

?? The Glory","37,477",366,80,167,"38,090","1,123","3,934,620","7,161,008",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnOwLazPp6w/,1/10/23 10:00,"Dua hari lagi kita nonton keseharian Kiyo dan bestie-nya sambil liat masakan-masakan buatannya ?? The Makanai: Cooking for the Maiko House, tayang 12 Januari!","8,099",60,48,2,"8,209",0,"608,615","785,113",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnOilUHvzsB/,1/10/23 8:01,Ini buat kalian yang masih Ter-Jang Uk-Jang Uk.,"9,078",229,154,138,"9,599",0,"1,105,805","1,990,449",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnOUtJkvi2Y/,1/10/23 6:00,"Kamu bisa nonton NOKTAH MERAH PERKAWINAN DI NETFLIX, mulai tayang 12 Januari!","27,397",579,115,139,"28,230","2,343","1,800,714","3,529,399",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnOHDcoOZ1U/,1/10/23 4:00,"Bukan cuma anak-anak, orang dewasa juga butuh wahana mandi bola ??","16,914",208,7,47,"17,176","1,182","2,266,666","3,830,666",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnN5Q2Ty4Sx/,1/10/23 2:00,"Akhirnya Joe ngerasain juga di-stalking orang ??

YOU S4 Part 1 tayang 9 Februari dan Part 2 tayang 9 Maret!","13,275",235,70,165,"13,745","1,378","2,644,704","3,491,009",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnMm768PyAX/,1/9/23 14:01,"New Year, New Seasons ?? Beneran, judul-judul kesayanganmu ini bakal segera hadir di Netflix!","20,681",575,174,165,"21,595","2,132","1,397,052","2,626,458",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnMZNTdPVX6/,1/9/23 12:01,"Film The Pale Blue Eye baru aja tayang, dan ini buat bekal kamu nonton.","4,081",59,83,83,"4,306",0,"281,139","503,239",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnMLYV5M2pr/,1/9/23 10:00,"Di tengah dunia lagi nggak baik-baik aja, mereka masih sempet nangkep kelinci bareng ??","7,477",143,105,200,"7,925",0,"611,176","1,081,782",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnL9ogYvNNX/,1/9/23 8:00,"Gimana, udah pada nonton Kaleidoscope? Kamu mulai nonton dari warna apa? ⚫????????????⚪","9,765",172,91,136,"10,164",0,"1,873,530","2,323,177",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnLv9GUPJHy/,1/9/23 6:00,"Mana nih yang dari kemaren nanyain Ha Do-yeong? ??

??: The Glory","37,462",897,174,127,"38,660","1,130","3,701,904","5,589,875",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnLiPXKvQ7b/,1/9/23 4:00,Tapi abis itu tetep 5w1h waduh waduh waduh waduh waduh hadeuh.,"11,336",97,20,136,"11,589",0,"1,270,386","2,540,772",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnJ0aQSrKaI/,1/8/23 12:00,"Tanpa mengurangi rasa hormat ke tim Alfie dan tim Gabriel, tapi aku suka banget tiap liat Emily qtime sama Mindy ??

?? Emily in Paris Season 3","6,421",105,148,198,"6,872",0,"1,058,700","1,651,572",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnJmoXDNZM1/,1/8/23 10:00,"Ada yang ikutan gemes juga sama hubungan temen rasa mantan, mantan rasa temennya Ji-eun & Woo-min di The Fabulous?","6,045",23,11,102,"6,181",0,"791,662","1,171,660",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnJY7h4v6iO/,1/8/23 8:01,"Ketika lagi mau liburan, malah ada yang honeymoon, tapi tiba-tiba gunung merapi meletus?! Tonton cerita kesaksian penyintas dan tim penyelamat di dokumenter ini.

The Volcano: Rescue from Whakaari, udah tayang.","4,314",27,182,180,"4,703","2,153","1,045,349","1,254,419",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnJLLz8udtE/,1/8/23 6:00,Ini kan momen yang paling kamu tunggu dari Arisu?,"8,672",170,14,186,"9,042","1,281","630,836","876,862",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnI9Zw3NGk9/,1/8/23 4:00,Aku kalo jadi Matilda udah gemeter kali di hari pertama masuk sekolah ??,"14,038",109,1,170,"14,318","1,507","2,277,607","3,963,036",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnHPiLsu6CM/,1/7/23 12:00,Padahal lagi sayang-sayangnya sama pasutri Jang Uk dan Bu-yeon ??????,"18,772",455,6,132,"19,365",0,"1,205,084","2,072,744",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnHB20kJ371/,1/7/23 10:01,"Di kompetisi ini jago masak aja nggak cukup, tapi harus punya strategi pertemanan biar nggak dieliminasi sesama kontestan. Tonton Pressure Cooker sekarang!","2,945",13,50,193,"3,201","2,085","496,579","958,397",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnG0KAELm7E/,1/7/23 8:01,"Drama sageuk tentang tabib terkenal Yoo Se-poong yang dikeluarin dari istana setelah terjebak konspirasi, Poong, the Joseon Psychiatrist, udah bisa ditonton di Netflix!","4,358",64,43,152,"4,617","1,385","1,017,368","1,292,057",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnGmXt7BO-t/,1/7/23 6:00,"Abis mengupas kasus pembunuhan, giliran kita mengupas visual effect dari Glass Onion: A Knives Out Mystery ??","6,286",27,27,199,"6,539","1,295","956,988","1,416,342",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnGYqMRLgul/,1/7/23 4:00,☝️ Aku ketika mencoba olahraga di weekend pertama 2023.,"13,574",71,126,54,"13,825","1,156","904,890","1,619,753",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnGK182vY6Z/,1/7/23 2:00,Permintaan kamu terkabul! WEDNESDAY LANJUT KE SEASON 2! ??,"49,860","1,352",62,180,"51,454","2,272","5,859,208","8,085,707",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnE4eGSPjDY/,1/6/23 14:00,"Waktunya kita liat kolaborasi Christian Bale sebagai detektif veteran dan Harry Melling sebagai Edgar Allan Poe menyelidiki pembunuhan misterius di West Point. Film The Pale Blue Eye, udah tayang!","10,306",69,132,123,"10,630","1,219","2,170,536","3,103,866",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnEqvcSPI5j/,1/6/23 12:00,Menyambut weekend dengan liat penampilan Mindy nyanyiin lagunya Dua Lipa di Emily in Paris Season 3 ??,"3,431",19,34,30,"3,514",0,"592,706","900,913",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnEdCdgvYd6/,1/6/23 10:00,Buka paket versi sabar vs. versi cara cepet.,"3,518",22,159,60,"3,759",0,"308,125","591,600",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnEPT_bvDMK/,1/6/23 8:00,TAKTEKTAKTEKTAKTEKTAKTEK,"16,351",166,127,3,"16,647",0,"2,594,102","4,643,443",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnEBjHcvLoz/,1/6/23 6:00,Chishiya be like: panik nggak? panik nggak? NGGAK!,"28,799",438,73,64,"29,374","1,274","5,760,072","8,928,112",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnDtAcePFWs/,1/6/23 3:01,,"5,920",74,18,152,"6,164",0,"616,585","887,882",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnDmHV7v3XI/,1/6/23 2:00,,"2,350",18,114,84,"2,566",0,"455,285","723,903",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnCTs3WvbPB/,1/5/23 14:00,,"2,759",7,75,90,"2,931","1,140","419,491","717,330",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnCF_yzvIEz/,1/5/23 12:00,,"17,380",336,182,79,"17,977","1,261","2,874,482","3,880,551",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnB4SP6PJSh/,1/5/23 10:00,,"14,091",156,190,115,"14,552","1,035","1,377,863","2,066,795",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnBqjztvqtk/,1/5/23 8:01,,"2,417",30,66,181,"2,694",0,"368,000","566,720",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnBcvyOPHlv/,1/5/23 6:00,,"6,107",40,78,166,"6,391",0,"948,297","1,289,684",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CnBPGAkPP49/,1/5/23 4:00,,"52,050",566,147,153,"52,916","1,783","9,193,138","17,191,168",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CnBBSV6vCm9/,1/5/23 2:00,,"14,030",146,3,14,"14,193","1,136","2,562,285","3,817,805",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm_u90grtXH/,1/4/23 14:01,,"3,314",67,183,191,"3,755","1,047","632,059","1,169,309",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm_hJJRPmqn/,1/4/23 12:00,,"12,471",150,183,154,"12,958","1,213","1,553,372","2,500,929",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm_Tat1rR0U/,1/4/23 10:00,,"7,285",85,158,147,"7,675","1,350","1,335,727","1,616,230",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm_Fw4hPd3h/,1/4/23 8:00,,"44,388",668,64,16,"45,136","1,785","8,906,365","17,456,475",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm-3-0cN1B_/,1/4/23 6:00,,"11,031",124,155,149,"11,459","1,212","1,910,442","2,598,201",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm-qTAPvJnl/,1/4/23 4:01,,"11,669",109,176,122,"12,076",0,"1,779,761","2,847,618",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm9KFiUPVbC/,1/3/23 14:00,,"3,061",11,106,163,"3,341",0,"493,466","710,591",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm88aQzPFB0/,1/3/23 12:00,,"4,098",96,128,177,"4,499",0,"391,863","587,795",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm8uoz-Pjdf/,1/3/23 10:00,,"35,998",725,110,162,"36,995",0,"3,012,503","5,091,130",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm8g6BvPF8u/,1/3/23 8:00,,"11,307",126,52,65,"11,550",0,"1,832,292","2,821,730",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm8TzxuvFyp/,1/3/23 6:05,,"14,254",264,178,74,"14,770","1,658","2,375,631","4,394,917",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm8TKBwvHZ4/,1/3/23 6:00,,"26,925",282,69,35,"27,311",0,"1,813,450","2,792,713",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm8Fd8pPyFP/,1/3/23 4:00,,"11,858",132,167,113,"12,270",0,"1,776,083","2,237,865",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm6lSIAP2ll/,1/2/23 14:00,,"3,113",57,139,147,"3,456","1,205","473,752","634,828",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm6Xk74vlfE/,1/2/23 12:00,,"7,272",76,186,145,"7,679","1,182","596,784","1,133,890",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm6J19qOunj/,1/2/23 10:00,,"6,446",39,151,182,"6,818","1,856","807,418","1,227,275",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm58IeDP5tc/,1/2/23 8:00,,"23,008",384,190,168,"23,750",0,"2,830,763","5,519,988",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm5uW-1vdy6/,1/2/23 6:00,,"2,498",36,64,1,"2,599",0,"205,061","373,211",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm5gnFvvpHV/,1/2/23 4:00,,"32,532",138,135,182,"32,987","1,014","4,041,379","6,668,275",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm3y0lcuphG/,1/1/23 12:00,,"13,761",131,117,139,"14,148",0,"2,507,309","3,961,548",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm3lCwmLyaF/,1/1/23 10:00,,"8,049",105,19,133,"8,306",0,"1,492,754","2,582,464",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm3XSxFMV01/,1/1/23 8:00,,"5,293",31,43,95,"5,462",0,"411,944","749,738",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm3JihCP7QL/,1/1/23 6:00,,"7,237",177,140,172,"7,726","2,450","528,545","734,678",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cm276EOvEIT/,1/1/23 4:00,,"24,932",197,170,102,"25,401","1,714","4,501,236","7,832,151",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm1OCgrpnU9/,12/31/22 12:01,,"1,318",5,107,173,"1,603",0,"195,406","236,441",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm1ANymvvxr/,12/31/22 10:00,,"12,513",274,53,26,"12,866","1,529","933,350","1,278,690",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm0yeX5u3k1/,12/31/22 8:00,,"1,703",28,175,134,"2,040",0,"136,252","260,241",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm0kyTnPYYf/,12/31/22 6:00,,"25,519",312,10,166,"26,007",0,"2,901,341","5,106,360",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cm0XAolPLBs/,12/31/22 4:00,,"11,594",118,148,10,"11,870",0,"981,768","1,570,829",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CmypL-hJ4Xz/,12/30/22 12:00,,"4,636",7,13,125,"4,781",0,"501,909","767,921",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CmybcnbL39L/,12/30/22 10:00,,"13,545",393,186,190,"14,314","1,128","2,856,471","4,456,095",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmyNun0M9JW/,12/30/22 8:00,,"3,932",27,188,173,"4,320",0,"756,475","1,399,479",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmyCC_GvnuZ/,12/30/22 6:18,,"48,045",827,200,72,"49,144","1,651","3,561,226","4,487,145",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmxyT8LviTx/,12/30/22 4:00,,"2,720",29,110,140,"2,999",0,"538,500","775,440",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cmv2oSkP9-v/,12/29/22 10:00,,"2,674",46,70,75,"2,865","1,471","444,132","688,405",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cmvo4xJPGDL/,12/29/22 8:00,,"16,957",484,3,93,"17,537",0,"2,254,732","3,088,983",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CmvbPvlP5lJ/,12/29/22 6:01,,"12,274",316,71,58,"12,719",0,"2,349,581","2,819,497",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/CmvNa0tvT2O/,12/29/22 4:00,,"7,208",73,95,167,"7,543","1,764","1,676,782","2,900,833",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cmu_xKBvV3p/,12/29/22 2:00,,"6,710",53,57,188,"7,008",0,"1,038,095","1,858,190",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmtfpznsbUH/,12/28/22 12:00,,"24,131",168,5,108,"24,412","1,129","3,190,173","5,774,213",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmtR5icMV4s/,12/28/22 10:00,,"20,529",117,40,105,"20,791","1,270","1,935,332","3,851,311",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CmtEMjqsygi/,12/28/22 8:00,,"18,063",201,73,137,"18,474","1,256","1,271,500","1,691,095",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cms2Z1chq6a/,12/28/22 6:00,,"29,305",790,53,116,"30,264","1,273","1,929,496","3,241,553",Reels,Netflixid
